log_type,timestamp,col3,col4,col5
deployment,2025-09-21T22:28:19.4063323Z,INFO,CC_USE_PYPI: false,
deployment,2025-09-21T22:28:19.4063553Z,INFO,CC_VERBOSE: false,
deployment,2025-09-21T22:28:19.4063777Z,INFO,CC_VERSION: latest,
deployment,2025-09-21T22:28:19.4063998Z,INFO,CC_YML_PATH:,
deployment,2025-09-21T22:28:19.4064215Z,INFO,##[endgroup],
deployment,2025-09-21T22:28:19.4138874Z,INFO,_____          _,
deployment,2025-09-21T22:28:19.4139477Z,INFO,/ ____|        | |,
deployment,2025-09-21T22:28:19.4140080Z,INFO,| |     ___   __| | ___  ___ _____   __,
deployment,2025-09-21T22:28:19.4140691Z,INFO,| |    / _ \ / _` |/ _ \/ __/ _ \ \ / /,
deployment,2025-09-21T22:28:19.4141684Z,INFO,| |___| (_) | (_| |  __/ (_| (_) \ V /,
deployment,2025-09-21T22:28:19.4142298Z,INFO,"\_____\___/ \__,_|\___|\___\___/ \_/",
deployment,2025-09-21T22:28:19.4143617Z,INFO,[0;31m Wrapper-0.2.7[0m,
deployment,2025-09-21T22:28:19.4144095Z,INFO,,
deployment,2025-09-21T22:28:19.4202508Z,INFO,[0;32m==>[0m Detected [0;36mlinux[0m,
deployment,2025-09-21T22:28:19.4203423Z,INFO,[0;32m ->[0m Downloading [0;36mhttps://cli.codecov.io/latest/linux/codecov[0m,
deployment,2025-09-21T22:28:19.4278068Z,INFO,% Total    % Received % Xferd  Average Speed   Time    Time     Time  Current,
deployment,2025-09-21T22:28:19.4280198Z,INFO,Dload  Upload   Total   Spent    Left  Speed,
deployment,2025-09-21T22:28:19.4280714Z,INFO,,
deployment,2025-09-21T22:28:19.5209568Z,INFO,0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0,
deployment,2025-09-21T22:28:19.5210538Z,INFO,100 10.6M  100 10.6M    0     0   114M      0 --:--:-- --:--:-- --:--:--  114M,
deployment,2025-09-21T22:28:19.5237374Z,INFO,[0;32m==>[0m Finishing downloading [0;36mlinux:latest[0m,
deployment,2025-09-21T22:28:19.5717592Z,INFO,Version: [0;36mv11.2.3[0m,
deployment,2025-09-21T22:28:19.5717998Z,INFO,,
deployment,2025-09-21T22:28:19.6142145Z,INFO,gpg: directory '/home/runner/.gnupg' created,
deployment,2025-09-21T22:28:19.6191864Z,INFO,gpg: keybox '/home/runner/.gnupg/pubring.kbx' created,
deployment,2025-09-21T22:28:19.6752828Z,INFO,gpg: /home/runner/.gnupg/trustdb.gpg: trustdb created,
deployment,2025-09-21T22:28:19.6754463Z,INFO,"gpg: key 806BB28AED779869: public key ""Codecov Uploader (Codecov Uploader Verification Key) <security@codecov.io>"" imported",
deployment,2025-09-21T22:28:19.7103644Z,INFO,gpg: Total number processed: 1,
deployment,2025-09-21T22:28:19.7104839Z,INFO,gpg:               imported: 1,
deployment,2025-09-21T22:28:19.7112031Z,INFO,[0;32m==>[0m Verifying GPG signature integrity,
deployment,2025-09-21T22:28:19.7113510Z,INFO,[0;32m ->[0m Downloading [0;36mhttps://cli.codecov.io/latest/linux/codecov.SHA256SUM[0m,
deployment,2025-09-21T22:28:19.7115430Z,INFO,[0;32m ->[0m Downloading [0;36mhttps://cli.codecov.io/latest/linux/codecov.SHA256SUM.sig[0m,
deployment,2025-09-21T22:28:19.7116764Z,INFO,,
deployment,2025-09-21T22:28:19.8169927Z,INFO,gpg: Signature made Thu Sep 18 23:03:08 2025 UTC,
deployment,2025-09-21T22:28:19.8171108Z,INFO,gpg:                using RSA key 27034E7FDB850E0BBC2C62FF806BB28AED779869,
deployment,2025-09-21T22:28:19.8173391Z,INFO,"gpg: Good signature from ""Codecov Uploader (Codecov Uploader Verification Key) <security@codecov.io>"" [unknown]",
deployment,2025-09-21T22:28:19.8174967Z,WARN,gpg: WARNING: This key is not certified with a trusted signature!,
deployment,2025-09-21T22:28:19.8176216Z,INFO,gpg:          There is no indication that the signature belongs to the owner.,
deployment,2025-09-21T22:28:19.8177586Z,INFO,Primary key fingerprint: 2703 4E7F DB85 0E0B BC2C  62FF 806B B28A ED77 9869,
deployment,2025-09-21T22:28:19.8928148Z,INFO,codecov: OK,
deployment,2025-09-21T22:28:19.8941019Z,INFO,[0;32m==>[0m CLI integrity verified,
deployment,2025-09-21T22:28:19.8941746Z,INFO,,
deployment,2025-09-21T22:28:19.9684744Z,INFO,[0;32m ->[0m Token length: 36,
deployment,2025-09-21T22:28:19.9685517Z,INFO,[0;32m==>[0m Running upload-coverage,
deployment,2025-09-21T22:28:19.9698446Z,ERROR,[0;36m./codecov  upload-coverage -t <redacted> --fail-on-error --git-service github --sha 5e3e3315424fbeac7e955fa6b7fe2bae85b09aa3 --file coverage.txt --gcov-executable gcov[0m,
deployment,2025-09-21T22:28:20.3310097Z,INFO,"info - 2025-09-21 22:28:20,330 -- ci service found: github-actions",
deployment,2025-09-21T22:28:20.3777358Z,WARN,"warning - 2025-09-21 22:28:20,377 -- xcrun is not installed or can't be found.",
deployment,2025-09-21T22:28:20.4147294Z,WARN,"warning - 2025-09-21 22:28:20,414 -- No gcov data found.",
deployment,2025-09-21T22:28:20.4151295Z,WARN,"warning - 2025-09-21 22:28:20,414 -- coverage.py is not installed or can't be found.",
deployment,2025-09-21T22:28:20.4819466Z,INFO,"info - 2025-09-21 22:28:20,481 -- Found 1 coverage files to report",
deployment,2025-09-21T22:28:20.4820437Z,INFO,"info - 2025-09-21 22:28:20,481 -- > /home/runner/work/act/act/coverage.txt",
deployment,2025-09-21T22:28:21.0183057Z,INFO,"info - 2025-09-21 22:28:21,017 -- Your upload is now processing. When finished, results will be available at: https://app.codecov.io/github/nektos/act/commit/5e3e3315424fbeac7e955fa6b7fe2bae85b09aa3",
deployment,2025-09-21T22:28:21.2080132Z,INFO,"info - 2025-09-21 22:28:21,207 -- Process Upload complete",
deployment,2025-09-21T22:28:21.3107768Z,INFO,Post job cleanup.,
deployment,2025-09-21T22:28:21.4754890Z,INFO,[command]/opt/hostedtoolcache/go/1.24.0/x64/bin/go env GOMODCACHE,
deployment,2025-09-21T22:28:21.4797395Z,INFO,[command]/opt/hostedtoolcache/go/1.24.0/x64/bin/go env GOCACHE,
deployment,2025-09-21T22:28:21.4824296Z,INFO,/home/runner/go/pkg/mod,
deployment,2025-09-21T22:28:21.4854354Z,INFO,/home/runner/.cache/go-build,
deployment,2025-09-21T22:28:21.5067347Z,INFO,[command]/usr/bin/tar --posix -cf cache.tzst --exclude cache.tzst -P -C /home/runner/work/act/act --files-from manifest.txt --use-compress-program zstdmt,
deployment,2025-09-21T22:28:23.5866512Z,ERROR,"Failed to save: Unable to reserve cache with key setup-go-Linux-x64-ubuntu24-go-1.24.0-a6208a32c939875b41f87c5ad1fd2e1ed68f51776e6888bd7fa7e9a48119e7ef, another job may be creating this cache.",
deployment,2025-09-21T22:28:23.6565782Z,INFO,Post job cleanup.,
deployment,2025-09-21T22:28:23.8966301Z,INFO,##[group]Post cache,
deployment,2025-09-21T22:28:23.8969297Z,INFO,Caching docker.io--tonistiigi--binfmt-latest-linux-x64 to GitHub Actions cache,
deployment,2025-09-21T22:28:23.9166035Z,INFO,[command]/usr/bin/tar --posix -cf cache.tzst --exclude cache.tzst -P -C /home/runner/work/act/act --files-from manifest.txt --use-compress-program zstdmt,
deployment,2025-09-21T22:28:24.7069642Z,INFO,"Sent 31670927 of 31670927 (100.0%), 67.6 MBs/sec",
deployment,2025-09-21T22:28:24.7998933Z,INFO,##[endgroup],
deployment,2025-09-21T22:28:24.8208963Z,INFO,Post job cleanup.,
deployment,2025-09-21T22:28:24.9062482Z,INFO,[command]/usr/bin/git version,
deployment,2025-09-21T22:28:24.9103691Z,INFO,git version 2.51.0,
deployment,2025-09-21T22:28:24.9134980Z,INFO,Copying '/home/runner/.gitconfig' to '/home/runner/work/_temp/60acdb19-ed8c-4570-85b9-8909d09bb568/.gitconfig',
deployment,2025-09-21T22:28:24.9145533Z,INFO,Temporarily overriding HOME='/home/runner/work/_temp/60acdb19-ed8c-4570-85b9-8909d09bb568' before making global git config changes,
deployment,2025-09-21T22:28:24.9147259Z,INFO,Adding repository directory to the temporary git global config as a safe directory,
deployment,2025-09-21T22:28:24.9151650Z,INFO,[command]/usr/bin/git config --global --add safe.directory /home/runner/work/act/act,
deployment,2025-09-21T22:28:24.9190317Z,INFO,[command]/usr/bin/git config --local --name-only --get-regexp core\.sshCommand,
deployment,2025-09-21T22:28:24.9226268Z,INFO,"[command]/usr/bin/git submodule foreach --recursive sh -c ""git config --local --name-only --get-regexp 'core\.sshCommand' && git config --local --unset-all 'core.sshCommand' || :""",
deployment,2025-09-21T22:28:24.9476200Z,INFO,[command]/usr/bin/git config --local --name-only --get-regexp http\.https\:\/\/github\.com\/\.extraheader,
deployment,2025-09-21T22:28:24.9502103Z,INFO,http.https://github.com/.extraheader,
deployment,2025-09-21T22:28:24.9514817Z,INFO,[command]/usr/bin/git config --local --unset-all http.https://github.com/.extraheader,
deployment,2025-09-21T22:28:24.9548112Z,INFO,"[command]/usr/bin/git submodule foreach --recursive sh -c ""git config --local --name-only --get-regexp 'http\.https\:\/\/github\.com\/\.extraheader' && git config --local --unset-all 'http.https://github.com/.extraheader' || :""",
deployment,2025-09-21T22:28:24.9925417Z,INFO,Cleaning up orphan processes,
